idx,needle_pixel_ratio,loss_bce,loss_dice,loss_focal,loss_combined,dice,iou,dice_testpy,iou_testpy
64,0.005828857421875,0.6931427717208862,0.9860180020332336,0.1388760209083557,1.7485987842082977,0.6200551981416235,0.44933333406755555,0.15348837406165494,0.08312342800220798
65,0.0061187744140625,0.6919097304344177,0.9837014079093933,0.13843177258968353,1.7448270246386528,0.7591933573437801,0.61185468525458,0.49084249177501377,0.32524272008436234
66,0.011932373046875,0.6889525055885315,0.9633499383926392,0.1380486935377121,1.7213267907500267,0.8490797546938161,0.7377398723478253,0.7907669398430626,0.6539408871256885
67,0.0040130615234375,0.692919135093689,0.9901930093765259,0.13869062066078186,1.7524574548006058,0.6229508201872257,0.4523809534674981,0.4312668478941594,0.2749140918387832
68,0.012420654296875,0.6896251440048218,0.9638009667396545,0.13814125955104828,1.7224967405200005,0.7985074627939726,0.664596273589533,0.6398026318751623,0.470374849491687
69,0.0118865966796875,0.6889423131942749,0.9643720388412476,0.13782939314842224,1.7222290486097336,0.858729179605966,0.7524324327000731,0.7674418606453939,0.622641509908627
70,0.0038909912109375,0.6916537284851074,0.9879967570304871,0.13829952478408813,1.7488002479076385,0.884688090955221,0.7932203396839989,0.7655502397953343,0.6201550402319572
71,0.006439208984375,0.6948977708816528,0.9805529713630676,0.1412896066904068,1.7460955455899239,0.6134663344858966,0.44244604383399755,0.7060439564477419,0.5456475593510668
72,0.013885498046875,0.6889505386352539,0.9576637744903564,0.13838398456573486,1.7158063054084778,0.8097050429068959,0.6802557956192998,0.7873417722864926,0.6492693114308253
73,0.00677490234375,0.6916335821151733,0.9806797504425049,0.13861092925071716,1.7416187971830368,0.8055853922603808,0.674460432240179,0.5958702070857371,0.4243697491084669
74,0.0016326904296875,0.6929790377616882,0.9961327314376831,0.13859346508979797,1.7584085017442703,0.7222222235082304,0.5652173944549465,0.35294118122837365,0.21428572130102036
75,0.009552001953125,0.6903153657913208,0.9703902006149292,0.13861919939517975,1.7300151661038399,0.8223880598340387,0.6983523451224939,0.7827681028572244,0.6430722896941682
